Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq,Qtd_Vendidos_Numeric,Preço_Final,Receita_Estimada,Faixa_Preço,Classificação_Nota
calça legging feminina preta grossa dia a dia valor de ataca,4.4,2363.0,6.0,moda llevo,tecido suplex,feminino,não definido,"perfeito, vi algumas pessoas reclamando de tamanho, infelizmente não leu toda a descrição, eu sou homem e presentei minha esposa com 3 peças diferentes, as 3 peças ficaram perfeitas, para eu acertar só tive que ler e uma das calças linda demais eu usei base na modelo deles e calculei que pra minha esposa com 1,70 altura e 70cm de cintura o tamanho seria (m) e ela usa p, pessoal, produtos bons precisam ler antes de comprar errado e culpar a marca, não sejam preguiçosos e quando precisei perguntei e fui respondido que fiz a compra certa só pra garantir.","ameii. cós alto, tecido suplex perfeitto, não é fina e nem tão grossa. modela as curvas do corpo, principalmente pernas e bum bum. fica bem coladinha mais não fica transparente. uso tam. 42 e comprei a g ficou perfeita. ñ usei ainda só provei e já gostei. pra aquelas q ñ gostam muito de mostrar as curvas eu ñ recomendo pq ele fica coladinha no corpo. mas né, leggin é assim mesmo e colodinha nas pernas. eu confesso q amo esse tecido. não aperta e nem marca. ficou perfeita. ameiii super ameii o cós alto. #recomendo.","ficou transparente, comprei m e segui as medidas, mas mesmo assim ficou aparecendo a calcinha.",+50mil,36.3332,0.777777777777778,0.2602468047598061,0.0163934426229508,0.042546297875243,528,162,1,50000.0,0.0009095043201455,0.0009095043201455,50000.0,34.153208,1707660.4,Até R$50,Boa
kit 2 calça legging flanelada forrada peluciada inverno,4.0,258.0,10.0,genérica,poliéster,feminino,não definido,a preta ficou um pouco pequeno mas gostei ing e a cinza eu amei.,a calça ficou perfeita. amei e já quero de outras cores.,não estica muito devido o tecido de dentro.,+1000,46.29,0.6296296296296297,0.0283164389598942,0.0819672131147541,0.0603833429964871,327,122,1,1000.0,0.0095497953615279,0.1173260572987721,1000.0,41.661,41661.0,Até R$50,Média
calça masculina térmica roupa de frio segunda pele legging.,4.5,204.0,29.0,importchin,poliéster,masculino,outono/inverno,"primeira vez q usei o produto já desfiou embaixo,e outra pedi tamanho 42 eles mandaram peça tamanho único,se manda tamanho único pq tem a opção de escolher q medida da gente não entendi.","muiito top a calça , pode comprar , tenho 1,78 e meu peso 78kg , peguei a m , ficou certinho.","atendeu as expectativas, porém para frio mais intenso abaixo de -10 graus não recomendo, mas para uma viagem de turismo em cidade fria é excelente.",+1000,56.09,0.8148148148148148,0.0223666813574261,0.3934426229508196,0.0770949149074042,368,122,3,1000.0,0.0013642564802182,0.1173260572987721,1000.0,39.8239,39823.9,R$50-100,Boa
short jeans feminino cintura alta com lycra barra desfiada,4.4,237.0,6.0,stillger,algodão,feminino,primavera/verão,"o short é bom, so que seu tamanho é diferente só que promete.",perfeito!.,veste surpe bem.,+1000,44.29,0.777777777777778,0.0260026443367122,0.0163934426229508,0.0569728181167081,736,25,7,1000.0,0.0327421555252387,0.176443838108231,1000.0,41.6326,41632.6,Até R$50,Boa
kit 3 cuecas lupo slip masculina algodão promoção original,4.6,257.0,24.0,lupo,algodão,masculino,outono/inverno,"extremamente excelente, valeu a pena, comprei 3 na primeira vez e vi que era de um material confortavel e bom, nao resistir e comprei mais 12, nao encolheu nao desbotou quando lavei e ja tem 3 meses de uso, vale a pena comprem sem medo.","cueca lupo é sempre muito boa. confortável e durável. apenas tome cuidado com o tamanho. quem não gosta de roupas bem justas, é bom comprar tamanho maior.","perfeitas como sempre, meu marido só usas essas, adora são excelentes em qualidade e conforto.",+1000,78.89,0.8518518518518517,0.0282062582635522,0.3114754098360656,0.1159748985368848,463,25,3,1000.0,0.0422919508867667,0.176443838108231,1000.0,59.9564,59956.4,R$50-100,Excelente
shorts masculino design 4 move adidas,4.7,19.0,30.0,adidas,poliéster,masculino,primavera/verão,o short é menor que outros p que já comprei e não possui forro interno.,bom.,bem melhor do que eu imaginei. e é original de verdade 🙀.,+100,199.99,0.888888888888889,0.001983252534156,0.4098360655737705,0.3224821800075031,13,122,7,100.0,0.0109140518417462,0.1173260572987721,100.0,139.993,13999.3,R$100-200,Excelente
kit 2 cuecas boxer lupo microfibra box sem costura original,4.8,742.0,19.0,lupo,poliamida,masculino,primavera/verão,"eu cometi um erro por ignorância. uso há muito tempo as cuecas boxer da lupo. na verdade sempre usei a de algodão. não prestei atenção na hora da compra e comprei de ""microfibra"". não gostei da textura. vou comprar a de algodão e tem uma outra que me parece ""modal"". como dica aos próximos compradores, atentem para esse detalhe.","ficou um pouco grande , mas marca lupo não tem o falar o nome já diz é um produto lupo não existe comparação. já cansei de comprar e outras marcas e sempre na perna ficava muito apertado. as vezes nem cinto que estou de cueca de tão a vontade que a gente fica.","produto perfeito, porém uso 42 / 44, peguei m e ficou um pouco apertado.",+10mil,61.99,0.925925925925926,0.0816438959894226,0.2295081967213114,0.0871559633027523,463,116,7,10000.0,0.0422919508867667,0.0195543428831286,10000.0,50.21190000000001,502119.00000000006,R$50-100,Excelente
roupa naruto akatsuki cosplay itachi postagem 24h promoção,4.7,139.0,21.0,genérica,poliéster,sem gênero,outono/inverno,"o tamanho é ótimo, porém, o pano não é de boa qualidade com 2 dias de uso deu problema no zíper e o tecido está abrindo, soltando as linhas e formando im branquinho.","o produto é lindo, e fiel ao anime, porém, a manga é longa demais, eu entendo que no anime também é, mas a manga é exageradamente ruim, até pra eu tirar foto foi difícil, e o tecido é fino, então não recomendo que use para brincar, apenas nuna festa fantasia, tirar fotos, nada que exija muito da roupa.","o zíper poderia ser de melhor qualidade. necessito trocar o zíper, mas não vou devolver. o restante é bom.",+1000,75.03,0.888888888888889,0.0152049360951961,0.2622950819672131,0.1093925855189113,327,122,3,1000.0,0.0095497953615279,0.1173260572987721,1000.0,59.273700000000005,59273.700000000004,R$50-100,Excelente
3 conjuntos fitness feminino top + short roupas academia a11,4.4,286.0,19.0,akorio,poliéster,feminino,primavera/verão,"gostei muito dos conjuntos, tenho 1. 60 de altura/ 59k e comprei o tamanho m e serviu bem. levei na maquina e estao perfeito, também comprei os com bojo e tem a mesma qualidade, mas os bojo são bem pequenos.","confortável, gostei muito, farei novas compras. tenho 1,64cm de altura, 68kg, comprei tamanho g e ficou ótimo, veio 1 conj preto e 2 estampados, usei o preto. o tecido é ideal pelo valor do conjunto, não é grosso o tecido, mas também não é aquele tecido fininho. eu gostei. renata.","sugiro que comprem um numero acima, fiz isso e ficou bem confortavel, acredito que comprando o numero que usam ele ficará transparente. eu uso 42 e comprei 44.",+1000,129.21,0.777777777777778,0.0314014984574702,0.2295081967213114,0.2017837045121244,21,122,7,1000.0,0.0045475216007276,0.1173260572987721,1000.0,104.66010000000001,104660.10000000002,R$100-200,Boa
kit 9 cuecas lupo slip masculino algodão atacado original,4.4,165.0,26.0,lupo,algodão,masculino,outono/inverno,são perfeitas super confortável melhor do que eu imaginava não ficou apertado e nem grande recomendo sempre e o melhor de todos é o conforto sem igual 👏👏👏👏👏.,"já tinha comprado e como meu marido aprovou, comprei novamente. elas são confortáveis, tecido agradável ao toque.","boa tarde, muito boa as cuecas e não encolheu não, pena que não escolhi cores variadas tem 6 pretas ,mais estão ótimas, obrigada, até a próxima compra.",+1000,229.89,0.777777777777778,0.0180696342000881,0.3442622950819672,0.3734695269601991,463,25,3,1000.0,0.0422919508867667,0.176443838108231,1000.0,170.1186,170118.59999999998,R$200-500,Boa
short jeans feminino com cinto fivela country cintura alta,4.2,5.0,10.0,maria do carmo denim,jeans,feminino,primavera/verão,"amei, serviu direitinho.","maravilhoso , já conheço a marca mariadocarmodenim. então a satisfação é garantida.",amei.,+50,80.36,0.7037037037037038,0.000440722785368,0.0819672131147541,0.1184816343235224,488,75,7,50.0,0.003638017280582,0.0300136425648021,50.0,72.324,3616.2,R$50-100,Boa
kit 3 calça jeans feminina levanta bumbum atacado,3.9,41.0,10.0,stillger,jeans,feminino,outono/inverno,"maravilhosas, ficou muita lindas todas.","as calças em sim são bonitas, material bom pelo preço, apenas uma delas que veio toda suja. se não fosse isso seriam perfeitas.",pelo preço vale a pena. quem for comprar compre um número maior.,+100,175.59,0.5925925925925927,0.00440722785368,0.0819672131147541,0.2808737764741993,736,75,3,100.0,0.0327421555252387,0.0300136425648021,100.0,158.031,15803.1,R$100-200,Média
calça masculina esportiva slim jogger zíper na barra,4.6,7.0,10.0,tactel slim calça ziper,poliéster,masculino,outono/inverno,pelo preço achei razoável! mas poderia melhorar no acabamento.,top top.,"eu particularmente gostei tecido leve confortável, tanto para o dia a dia como para os treinos.",+50,59.91,0.8518518518518517,0.000661084178052,0.0819672131147541,0.0836090174277821,748,122,3,50.0,0.001819008640291,0.1173260572987721,50.0,53.919,2695.95,R$50-100,Excelente
kit 5 shorts calção futebol academia treino crossfit corrida,4.4,60.0,19.0,mr fit,poliéster,masculino,não definido,"comprei para malhar, mas dei outro fim pra eles. vou usar dentro de casa e para dormir 🤣🤣🤣🤣 muito confortável nem parece que estou vestido.",ótimo.,ótimo produto. indico a tds do ml.,+100,166.89,0.777777777777778,0.006500661084178,0.2295081967213114,0.2660379932471607,539,122,1,100.0,0.0004547521600727,0.1173260572987721,100.0,135.1809,13518.09,R$100-200,Boa
bermuda esportiva compressão anti assadura térmica lupo,4.9,181.0,25.0,lupo,microfibra,masculino,primavera/verão,lupo não tem erro.,"comprei para meu marido experimentar,e ele gostou muito.",muito bom o produto uso todos os dias.,+1000,99.9,0.9629629629629632,0.0198325253415601,0.3278688524590164,0.1518024623989632,463,101,7,1000.0,0.0422919508867667,0.0300136425648021,1000.0,74.92500000000001,74925.00000000001,R$50-100,Excelente
calça plus size jeans feminina wide leg levanta bumbum,4.7,27.0,6.0,stillger jeans,algodão,feminino,outono/inverno,"ficou pequeno, estou acostumada a comprar esse número, mas dessa vez ficou pequeno.","a calça é curta, em relação ao comprometimento dela.","amei fiquei perfeita, tudo certinho, recomento super❤️☺️.",+100,68.76,0.888888888888889,0.002864698104892,0.0163934426229508,0.0987005900208042,738,25,3,100.0,0.0154615734424738,0.176443838108231,100.0,64.6344,6463.44,R$50-100,Excelente
2 shorts iguais casal praia 5 estampas roupa combinando,5.0,6.0,8.0,maya,tactel,sem gênero,primavera/verão,"amei, nota 10.",muito bonito! malha otima! adorei! com certeza comprarei mais vezes.,produto de excelente qualidade.,+50,139.79,1.0,0.00055090348171,0.0491803278688524,0.2198253811261553,500,155,7,50.0,0.0009095043201455,0.0045475216007276,50.0,128.6068,6430.339999999999,R$100-200,Excelente
short saia rodado fitness feminino roupas para academia,4.6,20.0,21.0,própria,poliéster,feminino,primavera/verão,amei veio perfeito. material ótimo.,muito bom. produto de boa qualidade. adorei.,"perfeito amei, o tamanho ideal não é curta,amei.",+100,38.73,0.8518518518518517,0.002093433230498,0.2622950819672131,0.0474915589509225,633,122,7,100.0,0.0100045475216007,0.1173260572987721,100.0,30.5967,3059.67,Até R$50,Excelente
4 short bermuda masculina esporte dry fit academia plus,5.0,6.0,10.0,daze modas,poliéster,masculino,primavera/verão,"tecido muito bom e leve pra treinar ou ficar em casa, mas por ser um tecido mt fino recomendo sungas pretas ou da mesma coloração! atenção pra lavagem colocando sempre numa bolsa própria para máquina ou numa fronha pra evitar pelos ou rasgos no tecido.","a bermuda é um pouquinho transparente. mas amei, ainda não lavei para saber se desbota ou encolhe. mas o tecido é muito confortável.",top.,+5,149.91,1.0,0.00055090348171,0.0819672131147541,0.237082637017837,216,122,7,5.0,0.0040927694406548,0.1173260572987721,5.0,134.919,674.595,R$100-200,Excelente
short saia jeans plus size feminino cintura alta com lycra,4.9,77.0,11.0,stillger jeans,algodão,feminino,primavera/verão,perfeito demais!!!.,"ele é lindo igual da foto,só tem um problema as medidas dele é bem pequena eu uso 48 e pelas medidas da tabela pedi o 52 e ficou perfeito.","minhas expectativas foram preenchidas, amei. seguir a dica de pegar um número maior do aue eu visto, fiquei com receio de ficar grande um saco, maia ficou maravilhoso, material ótimo 😍, igual a foto, veste muito bem,.",+100,72.88,0.9629629629629632,0.008373732921992,0.0983606557377049,0.1057262712731489,738,25,7,100.0,0.0154615734424738,0.176443838108231,100.0,64.86319999999999,6486.319999999999,R$50-100,Excelente
bermuda slim curves leve compressão dilady 105203,4.9,7.0,38.0,dilady,poliamida,feminino,não definido,"é super confortável para usar por baixo das roupas. a cintura ficou um pouco folgada, mas nada que incomode pois nas pernas ficaram ótimas.",ótimo o produto.,"gostei muito, veste muito bem é super confortável e de ótima qualidade.",+100,68.71,0.9629629629629632,0.000661084178052,0.5409836065573771,0.0986153268988097,231,116,1,100.0,0.0013642564802182,0.0195543428831286,100.0,42.600199999999994,4260.0199999999995,R$50-100,Excelente
kit 3 bermuda short masculino dry fit treino plus size,4.5,27.0,10.0,daze modas,poliéster,masculino,primavera/verão,ótimo 👍 perfeito.,perfeitas.,descosturou a cintura antes mesmo da primeira lavagem.,+100,129.91,0.8148148148148148,0.002864698104892,0.0819672131147541,0.202977388220047,216,122,7,100.0,0.0040927694406548,0.1173260572987721,100.0,116.919,11691.9,R$100-200,Boa
calça branca jeans feminina skinny cintura alta com lycra,4.6,308.0,13.0,stillger jeans,algodão,feminino,outono/inverno,"gostei, vestir bem.","visto 42, vi as medidas e pedi 44, ainda bem, ficou certinha! forma pequena, peçam um número maior.","tecido bom o caimento ficou perfeito parece sobre encomenda quanto no tamanho na largura, tenho 1,62 peso 62 comprei tam. 42 ficou certinho se tiver outras cores comprarei novamente, ainda não lavei para opinar sobre desbotar ou encolher.",+1000,64.54,0.8518518518518517,0.0338254737769942,0.1311475409836065,0.0915043825244705,738,25,3,1000.0,0.0154615734424738,0.176443838108231,1000.0,56.149800000000006,56149.8,R$50-100,Excelente
calça branca plus size enfermagem com lycra feminina sarja,4.1,16.0,13.0,stillger,algodão,feminino,outono/inverno,"gostei muito do tecido,vestiu super bem, cintura alta,perfeita vou compra novamente.",as calças foi pra presente a esposa amou.,até tinha gostado até ver essas manchas. como vcs me mandam uma calça manchada.,+100,78.64,0.6666666666666666,0.00165271044513,0.1311475409836065,0.1155485829269124,736,25,3,100.0,0.0327421555252387,0.176443838108231,100.0,68.4168,6841.679999999999,R$50-100,Boa
kit 4 bermuda masculina sport dry fit academia plus,4.6,11.0,10.0,daze modas,poliéster,masculino,primavera/verão,produto bom. porém pequeno em relação a tabela de medidas.,ótimo amei grande chega rápido top o tesido super confortável meu filho adorou.,maravilhoso os shorts !.,+25,159.91,0.8518518518518517,0.00110180696342,0.0819672131147541,0.254135261416732,216,122,7,25.0,0.0040927694406548,0.1173260572987721,25.0,143.919,3597.9750000000004,R$100-200,Excelente
kit 10 cuecas lupo boxer masculinas atacado box 523 algodão,4.2,619.0,5.0,lupo,algodão 95%,masculino,2021,"horrível, não são originais, tecido áspero, tamanho não veste bem.","produto de boa qualidade, compraria novamente. satisfeita.",excelente fica justinha no corpo bom material.,+1000,179.9,0.7037037037037038,0.0680916703393565,0.0,0.2882234575901231,463,27,0,1000.0,0.0422919508867667,0.003638017280582,1000.0,170.905,170905.0,R$100-200,Boa
kit com 6 conjuntos roupas juvenil roupa infantil menina top,4.4,20.0,16.0,"analê, hello moda",algodão,meninas,primavera/verão,material tecido muito fraco desfiou tudo lavou acabou.,"comprei pra minha filha, como é muito magra ficou um pouco grande,mas é de excelente qualidade, recomendo.","os conjuntinhos são de ótima qualidade para o dia a dia, minha afilhada amou todos. o acabamento é muito bom. recomendo.",+100,197.21,0.777777777777778,0.002093433230498,0.180327868852459,0.3177415504246103,43,25,7,100.0,0.0004547521600727,0.176443838108231,100.0,165.6564,16565.64,R$100-200,Boa
calça jeans feminina super lipo sawary roupas femininas,4.6,227.0,6.0,sawary,jean,feminino,outono/inverno,"comprei 2 tamanhos, o 40 e o 42. ficaram perfeitas em mim e na minha amiga. calça linda, tecido grosso. quero de outras cores tambem.","calça muito boa. fica bonita no corpo, da um contorno bonito, principalmente para quem nao tem cintura definida como eu. eu sou reta na cintura, e sou gordinha uso 46, e com a calca fico bem acinturadinha e por causa da cinta da calça consigo usar blusa mais justa sem parecer o truque kkkkkk. nao vai se arrepender. pode comprar. bjs.","peso atualmente 100 kg , comprei o número 48 e ficou perfeita. vi alguns comentários falando que o tecido era fino ou a forma era pequena e gente serio, a calça é maravilhosa, o tecido de ótima qualidade , tamanho real. comprem sem medo , eu com certeza irei comprar novamente.",+1000,169.86,0.8518518518518517,0.0249008373732922,0.0163934426229508,0.2711026226936325,692,74,3,1000.0,0.0068212824010914,0.0254661209640745,1000.0,159.6684,159668.4,R$100-200,Excelente
kit 3 conjunto short + top nadador roupas femininas academia,4.1,16.0,21.0,akorio,poliéster,feminino,primavera/verão,"a forma é super pequena, eu uso 38 e o g ficou parecendo p. o tecido é bom, e o acabamento tbm. problema só na forma mesmo.","conjunto ótimo, minha filha tem 1,65l7 e 62 quilos, comprei gg, ficou ótimo. super indico. vou ficar cliente.",muito bom amei.,+100,129.91,0.6666666666666666,0.00165271044513,0.2622950819672131,0.202977388220047,21,122,7,100.0,0.0045475216007276,0.1173260572987721,100.0,102.6289,10262.89,R$100-200,Boa
kit 2 conjuntos calça legging e top roupas feminina academia,4.3,211.0,26.0,não definido,suplex,feminino,não definido,eu super amei.,"produtos de excelente qualidade, recomendo. já é a 2 vez que compro. e com certeza irei compre novamente.","tecido bom, costura reforçada, muito confortável e não fica transparente… confesso que me surpreendeu. podem comprar sem medo. visto 40/42, comprei o g e ficou perfeito.",+1000,99.92,0.7407407407407406,0.0231379462318201,0.3442622950819672,0.151836567647761,575,151,1,1000.0,0.0104592996816734,0.0104592996816734,1000.0,73.9408,73940.8,R$50-100,Boa
short jeans feminino cintura alta levanta bumbum com lycra,4.3,77.0,8.0,stillger,algodão,sem gênero,primavera/verão,não encolhe nem desbota. perfeito.,"veio numeração errada,uma pequena e as outras grandes demais.",top caiu mt bem cada detalhe.,+100,49.99,0.7407407407407406,0.008373732921992,0.0491803278688524,0.0666928140240783,736,25,7,100.0,0.0327421555252387,0.176443838108231,100.0,45.99080000000001,4599.080000000001,Até R$50,Boa
calça feminina lycra cintura alta empina bumbum,4.6,105.0,10.0,thamuz,sarja,feminino,primavera/verão,"amei a calca ficou perfeita, tinha comprado o tamanho 44 mas ficou grande devolvi e pedir o número 42 ficou linda tecido ótimo não fica transparente.","linda! medida perfeita, porém um pouco transparente.","ótimo produto, bom caimento e tecido confortável. recomendo.",+1000,74.49,0.8518518518518517,0.011458792419568,0.0819672131147541,0.108471743801371,760,138,7,1000.0,0.0009095043201455,0.0154615734424738,1000.0,67.041,67041.0,R$50-100,Excelente
kit 3 bermuda masculina jeans plus size lycra elastano,4.9,19.0,30.0,galanteador,algodão,masculino,primavera/verão,"meu irmão amou recomendo, veio tudo certinho, super confortável. alt: 1,88. peso: 130kg. tamanho: 56.",eu achei ótimo.,"excelente, vou até comprar mais, show.",+100,283.73,0.9629629629629632,0.001983252534156,0.4098360655737705,0.4652808567238498,320,25,7,100.0,0.0027285129604365,0.176443838108231,100.0,198.611,19861.1,R$200-500,Excelente
5 shorts canelado feminino shortinho soltinho verão atacado,4.2,23.0,10.0,gata rebelde,canelado,feminino,primavera/verão,ótimo cores lindas material muito bom.,ótimo.,produto atendeu cem por cento.,+100,77.17,0.7037037037037038,0.002423975319524,0.0819672131147541,0.1130418471402749,322,53,7,100.0,0.0068212824010914,0.0013642564802182,100.0,69.453,6945.3,R$50-100,Boa
"bermuda térmica masculina esportiva corrida, academia treino",4.8,1003.0,26.0,keeper,microfibra,masculino,primavera/verão,"uso 44 o que teoricamente seria tamanho m pela tabela da fabricante, mas comprei a g por precaução e dei sorte pq se tivesse comprado m não teria servido, a g já ficou em cima da risca.","meu esposo usa 44 e pegamos g pq vimos nos comentários que a forma é pequena. e é realmente! quem veste m, melhor pegar g!. o material é simplesmente maravilhoso!!!!!. vale muito a pena a compra. iremos pegar outras!!!!.","tenho 1,84 de altura e 68 kg, peguei o tamanho m e ficou um pouco pequeno, devia ter pego o g, mas o produto estica e é bem maleável, fica bem justo e proteje bem do frio. exelente produto, recomendo.",+10mil,49.89,0.925925925925926,0.1104010577346849,0.3442622950819672,0.0665222877800893,406,101,7,10000.0,0.0086402910413824,0.0300136425648021,10000.0,36.9186,369186.0,Até R$50,Excelente
calça levi's 501 original masculina 100% algodão importada,4.4,28.0,5.0,levi's,algodão,masculino,primavera/verão,"é um jeans raiz, isto é, sem elastano, sem fibra sintética, só algodão grosso. é um pouco justa nas coxas e considero a numeração um número menor que o indicado. por saber disto, comprei um número maior que o que eu uso. eu recomendo.",quem conhece confia. levis é marca de qualidade. tem que ficar atendo só pra ver se é original mesmo.,calça 100 % original. podem comprar tranquilos é coisa top !.,+100,315.1,0.777777777777778,0.002974878801234,0.0,0.5187749394631835,436,25,7,100.0,0.0090950432014552,0.176443838108231,100.0,299.345,29934.500000000004,R$200-500,Boa
kit 4 bermuda dry fit masculina poliéster plus size,4.8,14.0,10.0,daze modas,poliéster,masculino,primavera/verão,um pouco comprida.,perfeito.,"gostei das bermudas, bem confortável, comprimento perfeito ,um pouco tranparente. mais é boa e bonita.",+100,159.91,0.925925925925926,0.001432349052446,0.0819672131147541,0.254135261416732,216,122,7,100.0,0.0040927694406548,0.1173260572987721,100.0,143.919,14391.900000000001,R$100-200,Excelente
conjunto térmico infantil criança forro fleece segunda pele,4.9,23.0,5.0,roupa zero grau,poliéster,sem gênero infantil,outono/inverno,"adorei, comprei para meu filho de 3 anos, ficou um pouco folgadinho, porém eu qria q ficasse mesmo. é otimo pra usar em baixo do uniforme no frio. meu filho tem 3 anos, mas usa roupas 4, é magro pesa 15 quilos, tem quase um metro de altura. se pesar até uns 20 o 4 dá de boa.",gostei bastante do material.,muito bom meu filho usa bastante bia qualidade.,+100,78.03,0.9629629629629632,0.002423975319524,0.0,0.1145083728385798,669,122,3,100.0,0.0022737608003638,0.1173260572987721,100.0,74.1285,7412.85,R$50-100,Excelente
short essential 9 masculino olympikus novo,4.3,16.0,22.0,olympikus,poliéster,masculino,primavera/verão,g e muito grande.,lindo o short.,"tecido muito frágil, não condiz com o valor que é ofertado… material de qualidade abaixo do padrão.",+50,119.47,0.7407407407407406,0.00165271044513,0.2786885245901639,0.1851744483476007,579,122,7,50.0,0.0022737608003638,0.1173260572987721,50.0,93.1866,4659.33,R$100-200,Boa
bermuda jeans stretch lycra masculina plus size 58 ao 62,4.5,10.0,7.0,exposição paulista,algodão,masculino,primavera/verão,"não comprei errado,mas cuidado devesse comprar dois números maior,a confecção e pequena. gostaria de mais opções.",mercadoria excelente.,ótimo produto.,+100,78.46,0.8148148148148148,0.000991626267078,0.0327868852459016,0.1152416356877323,280,25,7,100.0,0.0013642564802182,0.176443838108231,100.0,72.96779999999998,7296.779999999998,R$50-100,Boa
faixa peitoral ginecomastia pós cirurgico masculino conforto,4.3,8.0,18.0,men'spa,"82% poliéster, 18% elastodieno",masculino,não definido,"diminuiu visivelmente o tamanho do peito, não marca nas camisetas o que é excelente, chega de constrangimentos por conta da ginecomastia, só tenho a agradecer pelo produto, eu recomendo, curtam meu comentário caso tenha ajudado em suas dúvidas.",perfeito.,"adorei ficou perfeito, do jeitinho que eu imaginava, amei.",+50,119.31,0.7407407407407406,0.000771264874394,0.2131147540983606,0.1849016063572184,507,10,1,50.0,0.001819008640291,0.001819008640291,50.0,97.83420000000001,4891.710000000001,R$100-200,Boa
kit 2 calça jeans lycra masculina tamanho especial plus size,4.1,11.0,24.0,galanteador,algodão,masculino,primavera/verão,bom.,"poxa o tamanho ficou perfeito, só a cor que eu escolhi jeans clara veio jeans normal.",gostei tamanho bom confortável vo compra mas.,+50,259.52,0.6666666666666666,0.00110180696342,0.3114754098360656,0.423996453054125,320,25,7,50.0,0.0027285129604365,0.176443838108231,50.0,197.2352,9861.76,R$200-500,Boa
roupa térmica frio forro peluciado blusa+calça+luva+meia,4.1,28.0,16.0,roupa zero grau,poliester fleece,feminino,outono/inverno,"blusa enorme. deve ser masculina. não tem como usar embaixo de outra pois é grande demais. as luvas, um horror: meu filho tem 8 anos, a luva é pequena demais, serve numa criança de 2 anos. a minha luva veio sem os dedos. inviável usar no frio aqui do sul. vontade de devolver e pedir estorno.","a calça em si é muito bonita, veste muito bem, porém não é grossa e não é impermeável. fiz um teste com água e molhou um pouco.","gostei muito, só achei a luva pequena demais.",+100,149.91,0.6666666666666666,0.002974878801234,0.180327868852459,0.237082637017837,669,118,3,100.0,0.0022737608003638,0.0004547521600727,100.0,125.92439999999999,12592.439999999999,R$100-200,Boa
short jeans feminino com elastano barra dobrada cintura alta,4.7,27.0,11.0,menina linda,jean,feminino,primavera/verão,"e lindoooo igual na foto, acabamento e caimento perfeitos! pena que pedi um número maior, uso 38 e pedi 40, ficou enorme, talvez até o 36 serviria, pois, possui bastante elastano, vou pedir outro menor! tenho 1, 64m e 60kg.",showperfeito!.,perfeito☺️☺️☺️.,+100,49.49,0.888888888888889,0.002864698104892,0.0983606557377049,0.0658401828041335,509,74,7,100.0,0.0100045475216007,0.0254661209640745,100.0,44.0461,4404.610000000001,Até R$50,Excelente
kit 4 conjuntos fitness top e short roupas feminina academia,4.3,18.0,28.0,não definido,poliéster,feminino,não definido,"o produto atende as expectativas pelo valor pago, o preto e o cinza tem melhor qualidade e caimento no corpo, dá próxima vez pedirei só essas cores, comprarei novamente.",achei muito legal eu recomendo 🙏👍.,eu achei ótimo vou compra mas se estiver com leg.,+100,176.36,0.7407407407407406,0.001873071837814,0.3770491803278688,0.2821868285529143,575,122,1,100.0,0.0104592996816734,0.1173260572987721,100.0,126.9792,12697.92,R$100-200,Boa
kit atacado 3 calça jeans masculina tradicional (sortidas),4.6,1872.0,8.0,moralice,jean,masculino,primavera/verão,excelente produto ficou perfeita não precisou nem fazer banhia uma das coisas que me irrita nas calças que comprava na loja era os bolsos muito pequeno o celular ficava metade para fora já está vem com bolsos grandes perfeito outra coisa que gostei é que o tecido tem um pouco de elasticidade tornando a calda bem confortável para mim que ando de moto ficou perfeita recomendo futuramente comprarei mais 3 para meu sobrinho que já ficou de olho nas minhas kkk.,"para o dia no trabalho, recomendo. porém faço uma observação: mesmo sendo todas mesmo número, existe uma diferença na cintura, a que tem a mancha ficou bem justa, a clara um pouco mais folgada, e a escura em relação a mancha tem 2 cm diferença. resolvam está situação nas próximas. vai dar pra usar, mas se encolher na lavagem, uma ficará apertada demais.","produto bom , medidas bem tradicional mesmo. sem essa de apertar as pernas ,a bunda e as demais partes do homem ,a medida ficou ótima mas acredito que homens que usem acima de 44 precisa pedir um número a mais um detalhe que não gostei foram os bolsos rasos. no mais custo benefício ótimo ,jeans bom , lavagem boa , modelagem cumpre o que prometeu.",+10mil,189.88,0.8518518518518517,0.2061480828558836,0.0491803278688524,0.3052419767402203,536,74,7,10000.0,0.0009095043201455,0.0254661209640745,10000.0,174.6896,1746896.0000000002,R$100-200,Excelente
calça menino menina infantil moletom flanelado 1 ao 8,3.8,17.0,40.0,colbacho,moletom,meninos,outono/inverno,"tamanho eh bem pequeno, tecido eh fino.","o produto é bom, coube certinho nos meus filhos, os tamanhos corresponderam corretamente. encolheu um pouco depois que lavei e está ficando com aspecto ""surrado"" com o uso. eu pedi azul royal, e veio para mim um cor mais para azul turquesa. pretendo comprar no futuro, quando precisar, mas não criando expectativas sobre a cor ser exatamente o que busco. recomendo sim. são boas peças.",sensacional tecido resistente serviu certinho lavei não encolheu não desbotou.,+100,37.66,0.5555555555555555,0.001762891141472,0.5737704918032788,0.0456669281402407,192,107,3,100.0,0.0054570259208731,0.0027285129604365,100.0,22.595999999999997,2259.5999999999995,Até R$50,Média
